,north,east,south,west
2022-01-14 15:35:00+00:00,2.9941350381395244,2.9941350381395244,2.9941350381395244,2.9941350381395244
2022-01-14 15:40:00+00:00,2.4497468493868833,2.4497468493868833,2.4497468493868833,2.4497468493868833
2022-01-14 15:45:00+00:00,2.0043383313165406,2.0043383313165406,2.0043383313165406,2.0043383313165406
2022-01-14 15:50:00+00:00,1.6399131801680786,1.6399131801680786,1.6399131801680786,1.6399131801680786
2022-01-14 15:55:00+00:00,1.3417471474102456,1.3417471474102456,1.3417471474102456,1.3417471474102456
2022-01-14 16:00:00+00:00,1.0977931206083829,1.0977931206083829,1.0977931206083829,1.0977931206083829
2022-01-14 16:05:00+00:00,0.8981943714068585,0.8981943714068585,0.8981943714068585,0.8981943714068585
2022-01-14 16:10:00+00:00,0.7348863038783386,0.7348863038783386,0.7348863038783386,0.7348863038783386
2022-01-14 16:15:00+00:00,0.6012706122640952,0.6012706122640952,0.6012706122640952,0.6012706122640952
2022-01-14 16:20:00+00:00,0.49194868276153225,0.49194868276153225,0.49194868276153225,0.49194868276153225
2022-01-14 16:25:00+00:00,0.4025034677139809,0.4025034677139809,0.4025034677139809,0.4025034677139809
2022-01-14 16:30:00+00:00,0.32932101903871164,0.32932101903871164,0.32932101903871164,0.32932101903871164
2022-01-14 16:35:00+00:00,0.26944447012258216,0.26944447012258216,0.26944447012258216,0.26944447012258216
2022-01-14 16:40:00+00:00,0.22045456646393086,0.22045456646393086,0.22045456646393086,0.22045456646393086
2022-01-14 16:45:00+00:00,0.1803719180159434,0.1803719180159434,0.1803719180159434,0.1803719180159434
2022-01-14 16:50:00+00:00,0.1475770238312264,0.1475770238312264,0.1475770238312264,0.1475770238312264
2022-01-14 16:55:00+00:00,0.12074483768009431,0.12074483768009431,0.12074483768009431,0.12074483768009431
2022-01-14 17:00:00+00:00,0.09879123082916805,0.09879123082916805,0.09879123082916805,0.09879123082916805
2022-01-14 17:05:00+00:00,0.0808291888602284,0.0808291888602284,0.0808291888602284,0.0808291888602284
2022-01-14 17:10:00+00:00,0.06613297270382322,0.06613297270382322,0.06613297270382322,0.06613297270382322
2022-01-14 17:15:00+00:00,0.05410879584858263,0.05410879584858263,0.05410879584858263,0.05410879584858263
2022-01-14 17:20:00+00:00,0.04427083296702214,0.04427083296702214,0.04427083296702214,0.04427083296702214
2022-01-14 17:25:00+00:00,0.036221590609381744,0.036221590609381744,0.036221590609381744,0.036221590609381744
2022-01-14 17:30:00+00:00,0.029635846862221423,0.029635846862221423,0.029635846862221423,0.029635846862221423
2022-01-14 17:35:00+00:00,0.024247511069090254,0.024247511069090254,0.024247511069090254,0.024247511069090254
2022-01-14 17:40:00+00:00,0.019838872692892025,0.019838872692892025,0.019838872692892025,0.019838872692892025
2022-01-14 17:45:00+00:00,0.01623180493054802,0.01623180493054802,0.01623180493054802,0.01623180493054802
2022-01-14 17:50:00+00:00,0.013280567670448377,0.013280567670448377,0.013280567670448377,0.013280567670448377
2022-01-14 17:55:00+00:00,0.010865919003094126,0.010865919003094126,0.010865919003094126,0.010865919003094126
2022-01-14 18:00:00+00:00,0.008890297366167919,0.008890297366167919,0.008890297366167919,0.008890297366167919
2022-01-14 18:05:00+00:00,0.007273879663228296,0.007273879663228296,0.007273879663228296,0.007273879663228296
2022-01-14 18:10:00+00:00,0.005951356088095877,0.005951356088095877,0.005951356088095877,0.005951356088095877
2022-01-14 18:15:00+00:00,0.0048692913448057165,0.0048692913448057165,0.0048692913448057165,0.0048692913448057165
2022-01-14 18:20:00+00:00,0.003983965645750131,0.003983965645750131,0.003983965645750131,0.003983965645750131
2022-01-14 18:25:00+00:00,0.0032596082556137426,0.0032596082556137426,0.0032596082556137426,0.0032596082556137426
2022-01-14 18:30:00+00:00,0.0026669522091385166,0.0026669522091385166,0.0026669522091385166,0.0026669522091385166
2022-01-14 18:35:00+00:00,0.0021820518074769676,0.0021820518074769676,0.0021820518074769676,0.0021820518074769676
2022-01-14 18:40:00+00:00,0.0017853151152084279,0.0017853151152084279,0.0017853151152084279,0.0017853151152084279
2022-01-14 18:45:00+00:00,0.0014607123669887136,0.0014607123669887136,0.0014607123669887136,0.0014607123669887136
2022-01-14 18:50:00+00:00,0.0011951283002634928,0.0011951283002634928,0.0011951283002634928,0.0011951283002634928
2022-01-14 18:55:00+00:00,0.0009778322456701304,0.0009778322456701304,0.0009778322456701304,0.0009778322456701304
2022-01-14 19:00:00+00:00,0.0008000445646391975,0.0008000445646391975,0.0008000445646391975,0.0008000445646391975
2022-01-14 19:05:00+00:00,0.0006545819165229797,0.0006545819165229797,0.0006545819165229797,0.0006545819165229797
2022-01-14 19:10:00+00:00,0.0005355670226097107,0.0005355670226097107,0.0005355670226097107,0.0005355670226097107
2022-01-14 19:15:00+00:00,0.0004381912003170359,0.0004381912003170359,0.0004381912003170359,0.0004381912003170359
2022-01-14 19:20:00+00:00,0.0003585200729866657,0.0003585200729866657,0.0003585200729866657,0.0003585200729866657
2022-01-14 19:25:00+00:00,0.0002933346051709082,0.0002933346051709082,0.0002933346051709082,0.0002933346051709082
2022-01-14 19:30:00+00:00,0.0002400010405943794,0.0002400010405943794,0.0002400010405943794,0.0002400010405943794
2022-01-14 19:35:00+00:00,0.00019636448775903762,0.00019636448775903762,0.00019636448775903762,0.00019636448775903762
2022-01-14 19:40:00+00:00,0.00016066185362103078,0.00016066185362103078,0.00016066185362103078,0.00016066185362103078
2022-01-14 19:45:00+00:00,0.00013145060750811608,0.00013145060750811608,0.00013145060750811608,0.00013145060750811608
2022-01-14 19:50:00+00:00,0.00010755049705209496,0.00010755049705209496,0.00010755049705209496,0.00010755049705209496
2022-01-14 19:55:00+00:00,8.799586122444132e-05,8.799586122444132e-05,8.799586122444132e-05,8.799586122444132e-05
2022-01-14 20:00:00+00:00,7.199661372908834e-05,7.199661372908834e-05,7.199661372908834e-05,7.199661372908834e-05
2022-01-14 20:05:00+00:00,5.890632032379954e-05,5.890632032379954e-05,5.890632032379954e-05,5.890632032379954e-05
2022-01-14 20:10:00+00:00,4.819608026492688e-05,4.819608026492688e-05,4.819608026492688e-05,4.819608026492688e-05
2022-01-14 20:15:00+00:00,3.9433156580394714e-05,3.9433156580394714e-05,3.9433156580394714e-05,3.9433156580394714e-05
2022-01-14 20:20:00+00:00,3.2263491747595666e-05,3.2263491747595666e-05,3.2263491747595666e-05,3.2263491747595666e-05
2022-01-14 20:25:00+00:00,2.6397402338941905e-05,2.6397402338941905e-05,2.6397402338941905e-05,2.6397402338941905e-05
2022-01-14 20:30:00+00:00,2.1597874640952465e-05,2.1597874640952465e-05,2.1597874640952465e-05,2.1597874640952465e-05
2022-01-14 20:35:00+00:00,1.767098834259747e-05,1.767098834259747e-05,1.767098834259747e-05,1.767098834259747e-05
2022-01-14 20:40:00+00:00,1.4458081371216107e-05,1.4458081371216107e-05,1.4458081371216107e-05,1.4458081371216107e-05
2022-01-14 20:45:00+00:00,1.182933930372227e-05,1.182933930372227e-05,1.182933930372227e-05,1.182933930372227e-05
2022-01-14 20:50:00+00:00,9.678550339409127e-06,9.678550339409127e-06,9.678550339409127e-06,9.678550339409127e-06
2022-01-14 20:55:00+00:00,7.918813914062012e-06,7.918813914062012e-06,7.918813914062012e-06,7.918813914062012e-06
2022-01-14 21:00:00+00:00,6.4790295660507365e-06,6.4790295660507365e-06,6.4790295660507365e-06,6.4790295660507365e-06
2022-01-14 21:05:00+00:00,5.301024190405147e-06,5.301024190405147e-06,5.301024190405147e-06,5.301024190405147e-06
2022-01-14 21:10:00+00:00,4.337201610331483e-06,4.337201610331483e-06,4.337201610331483e-06,4.337201610331483e-06
2022-01-14 21:15:00+00:00,3.548619499362123e-06,3.548619499362123e-06,3.548619499362123e-06,3.548619499362123e-06
2022-01-14 21:20:00+00:00,2.903415954023555e-06,2.903415954023555e-06,2.903415954023555e-06,2.903415954023555e-06
2022-01-14 21:25:00+00:00,2.37552214420109e-06,2.37552214420109e-06,2.37552214420109e-06,2.37552214420109e-06
2022-01-14 21:30:00+00:00,1.9436090270736187e-06,1.9436090270736187e-06,1.9436090270736187e-06,1.9436090270736187e-06
2022-01-14 21:35:00+00:00,1.5902255676056878e-06,1.5902255676056878e-06,1.5902255676056878e-06,1.5902255676056878e-06
2022-01-14 21:40:00+00:00,1.301093646222835e-06,1.301093646222835e-06,1.301093646222835e-06,1.301093646222835e-06
2022-01-14 21:45:00+00:00,1.0645311650914103e-06,1.0645311650914103e-06,1.0645311650914103e-06,1.0645311650914103e-06
2022-01-14 21:50:00+00:00,8.709800441656994e-07,8.709800441656994e-07,8.709800441656994e-07,8.709800441656994e-07
2022-01-14 21:55:00+00:00,7.126200361355721e-07,7.126200361355721e-07,7.126200361355721e-07,7.126200361355721e-07
2022-01-14 22:00:00+00:00,5.830527568381952e-07,5.830527568381952e-07,5.830527568381952e-07,5.830527568381952e-07
2022-01-14 22:05:00+00:00,4.770431646857961e-07,4.770431646857961e-07,4.770431646857961e-07,4.770431646857961e-07
2022-01-14 22:10:00+00:00,3.9030804383383305e-07,3.9030804383383305e-07,3.9030804383383305e-07,3.9030804383383305e-07
2022-01-14 22:15:00+00:00,3.1934294495495425e-07,3.1934294495495425e-07,3.1934294495495425e-07,3.1934294495495425e-07
2022-01-14 22:20:00+00:00,2.6128059132678075e-07,2.6128059132678075e-07,2.6128059132678075e-07,2.6128059132678075e-07
2022-01-14 22:25:00+00:00,2.1377502926736605e-07,2.1377502926736605e-07,2.1377502926736605e-07,2.1377502926736605e-07
2022-01-14 22:30:00+00:00,1.749068421278449e-07,1.749068421278449e-07,1.749068421278449e-07,1.749068421278449e-07
2022-01-14 22:35:00+00:00,1.4310559810460037e-07,1.4310559810460037e-07,1.4310559810460037e-07,1.4310559810460037e-07
2022-01-14 22:40:00+00:00,1.1708639844921847e-07,1.1708639844921847e-07,1.1708639844921847e-07,1.1708639844921847e-07
2022-01-14 22:45:00+00:00,9.579796236754237e-08,9.579796236754237e-08,9.579796236754237e-08,9.579796236754237e-08
2022-01-14 22:50:00+00:00,7.83801510279892e-08,7.83801510279892e-08,7.83801510279892e-08,7.83801510279892e-08
2022-01-14 22:55:00+00:00,6.41292144774457e-08,6.41292144774457e-08,6.41292144774457e-08,6.41292144774457e-08
2022-01-14 23:00:00+00:00,5.246935729972829e-08,5.246935729972829e-08,5.246935729972829e-08,5.246935729972829e-08
2022-01-14 23:05:00+00:00,4.2929474154323135e-08,4.2929474154323135e-08,4.2929474154323135e-08,4.2929474154323135e-08
2022-01-14 23:10:00+00:00,3.512411521717347e-08,3.512411521717347e-08,3.512411521717347e-08,3.512411521717347e-08
2022-01-14 23:15:00+00:00,2.873791245041465e-08,2.873791245041465e-08,2.873791245041465e-08,2.873791245041465e-08
2022-01-14 23:20:00+00:00,2.3512837459430166e-08,2.3512837459430166e-08,2.3512837459430166e-08,2.3512837459430166e-08
2022-01-14 23:25:00+00:00,1.9237776103170133e-08,1.9237776103170133e-08,1.9237776103170133e-08,1.9237776103170133e-08
2022-01-14 23:30:00+00:00,1.573999862986647e-08,1.573999862986647e-08,1.573999862986647e-08,1.573999862986647e-08
2022-01-14 23:35:00+00:00,1.2878180697163473e-08,1.2878180697163473e-08,1.2878180697163473e-08,1.2878180697163473e-08
2022-01-14 23:40:00+00:00,1.0536693297679203e-08,1.0536693297679203e-08,1.0536693297679203e-08,1.0536693297679203e-08
2022-01-14 23:45:00+00:00,8.620930879919345e-09,8.620930879919345e-09,8.620930879919345e-09,8.620930879919345e-09
2022-01-14 23:50:00+00:00,7.053488901752191e-09,7.053488901752191e-09,7.053488901752191e-09,7.053488901752191e-09
2022-01-14 23:55:00+00:00,5.771036374160884e-09,5.771036374160884e-09,5.771036374160884e-09,5.771036374160884e-09
2022-01-15 00:00:00+00:00,4.7217570334043584e-09,4.7217570334043584e-09,4.7217570334043584e-09,4.7217570334043584e-09
2022-01-15 00:05:00+00:00,3.8632557546035646e-09,3.8632557546035646e-09,3.8632557546035646e-09,3.8632557546035646e-09
2022-01-15 00:10:00+00:00,3.160845617402916e-09,3.160845617402916e-09,3.160845617402916e-09,3.160845617402916e-09
2022-01-15 00:15:00+00:00,2.586146414238749e-09,2.586146414238749e-09,2.586146414238749e-09,2.586146414238749e-09
2022-01-15 00:20:00+00:00,2.115937975286249e-09,2.115937975286249e-09,2.115937975286249e-09,2.115937975286249e-09
2022-01-15 00:25:00+00:00,1.731221979779658e-09,1.731221979779658e-09,1.731221979779658e-09,1.731221979779658e-09
2022-01-15 00:30:00+00:00,1.4164543470924473e-09,1.4164543470924473e-09,1.4164543470924473e-09,1.4164543470924473e-09
2022-01-15 00:35:00+00:00,1.1589171930756385e-09,1.1589171930756385e-09,1.1589171930756385e-09,1.1589171930756385e-09
2022-01-15 00:40:00+00:00,9.482049761527951e-10,9.482049761527951e-10,9.482049761527951e-10,9.482049761527951e-10
2022-01-15 00:45:00+00:00,7.758040713977413e-10,7.758040713977413e-10,7.758040713977413e-10,7.758040713977413e-10
2022-01-15 00:50:00+00:00,6.347487856890611e-10,6.347487856890611e-10,6.347487856890611e-10,6.347487856890611e-10
2022-01-15 00:55:00+00:00,5.193399155637772e-10,5.193399155637772e-10,5.193399155637772e-10,5.193399155637772e-10
2022-01-15 01:00:00+00:00,4.249144763703631e-10,4.249144763703631e-10,4.249144763703631e-10,4.249144763703631e-10
2022-01-15 01:05:00+00:00,3.4765729884847885e-10,3.4765729884847885e-10,3.4765729884847885e-10,3.4765729884847885e-10
2022-01-15 01:10:00+00:00,2.8444688087602815e-10,2.8444688087602815e-10,2.8444688087602815e-10,2.8444688087602815e-10
2022-01-15 01:15:00+00:00,2.327292661712957e-10,2.327292661712957e-10,2.327292661712957e-10,2.327292661712957e-10
2022-01-15 01:20:00+00:00,1.9041485414015098e-10,1.9041485414015098e-10,1.9041485414015098e-10,1.9041485414015098e-10
2022-01-15 01:25:00+00:00,1.5579397156921445e-10,1.5579397156921445e-10,1.5579397156921445e-10,1.5579397156921445e-10
2022-01-15 01:30:00+00:00,1.2746779492026636e-10,1.2746779492026636e-10,1.2746779492026636e-10,1.2746779492026636e-10
2022-01-15 01:35:00+00:00,1.0429183220749062e-10,1.0429183220749062e-10,1.0429183220749062e-10,1.0429183220749062e-10
2022-01-15 01:40:00+00:00,8.532968089703777e-11,8.532968089703777e-11,8.532968089703777e-11,8.532968089703777e-11
2022-01-15 01:45:00+00:00,6.98151934612127e-11,6.98151934612127e-11,6.98151934612127e-11,6.98151934612127e-11
2022-01-15 01:50:00+00:00,5.712152192281039e-11,5.712152192281039e-11,5.712152192281039e-11,5.712152192281039e-11
2022-01-15 01:55:00+00:00,4.673579066411758e-11,4.673579066411758e-11,4.673579066411758e-11,4.673579066411758e-11
2022-01-15 02:00:00+00:00,3.823837417973256e-11,3.823837417973256e-11,3.823837417973256e-11,3.823837417973256e-11
2022-01-15 02:05:00+00:00,3.128594251069028e-11,3.128594251069028e-11,3.128594251069028e-11,3.128594251069028e-11
2022-01-15 02:10:00+00:00,2.5597589326928405e-11,2.5597589326928405e-11,2.5597589326928405e-11,2.5597589326928405e-11
2022-01-15 02:15:00+00:00,2.094348217657778e-11,2.094348217657778e-11,2.094348217657778e-11,2.094348217657778e-11
2022-01-15 02:20:00+00:00,1.713557632629091e-11,1.713557632629091e-11,1.713557632629091e-11,1.713557632629091e-11
2022-01-15 02:25:00+00:00,1.4020016994238012e-11,1.4020016994238012e-11,1.4020016994238012e-11,1.4020016994238012e-11
2022-01-15 02:30:00+00:00,1.1470922995285644e-11,1.1470922995285644e-11,1.1470922995285644e-11,1.1470922995285644e-11
2022-01-15 02:35:00+00:00,9.385300632506435e-12,9.385300632506435e-12,9.385300632506435e-12,9.385300632506435e-12
2022-01-15 02:40:00+00:00,7.678882335687081e-12,7.678882335687081e-12,7.678882335687081e-12,7.678882335687081e-12
2022-01-15 02:45:00+00:00,6.282721911016702e-12,6.282721911016702e-12,6.282721911016702e-12,6.282721911016702e-12
2022-01-15 02:50:00+00:00,5.140408836286392e-12,5.140408836286392e-12,5.140408836286392e-12,5.140408836286392e-12
2022-01-15 02:55:00+00:00,4.205789047870684e-12,4.205789047870684e-12,4.205789047870684e-12,4.205789047870684e-12
2022-01-15 03:00:00+00:00,3.4411001300760136e-12,3.4411001300760136e-12,3.4411001300760136e-12,3.4411001300760136e-12
2022-01-15 03:05:00+00:00,2.8154455609712833e-12,2.8154455609712833e-12,2.8154455609712833e-12,2.8154455609712833e-12
2022-01-15 03:10:00+00:00,2.303546368067413e-12,2.303546368067413e-12,2.303546368067413e-12,2.303546368067413e-12
2022-01-15 03:15:00+00:00,1.88471975569152e-12,1.88471975569152e-12,1.88471975569152e-12,1.88471975569152e-12
2022-01-15 03:20:00+00:00,1.5420434364748796e-12,1.5420434364748796e-12,1.5420434364748796e-12,1.5420434364748796e-12
2022-01-15 03:25:00+00:00,1.2616719025703558e-12,1.2616719025703558e-12,1.2616719025703558e-12,1.2616719025703558e-12
2022-01-15 03:30:00+00:00,1.0322770111939273e-12,1.0322770111939273e-12,1.0322770111939273e-12,1.0322770111939273e-12
2022-01-15 03:35:00+00:00,8.445902818859403e-13,8.445902818859403e-13,8.445902818859403e-13,8.445902818859403e-13
2022-01-15 03:40:00+00:00,6.910284124521328e-13,6.910284124521328e-13,6.910284124521328e-13,6.910284124521328e-13
2022-01-15 03:45:00+00:00,5.653868829153813e-13,5.653868829153813e-13,5.653868829153813e-13,5.653868829153813e-13
2022-01-15 03:50:00+00:00,4.625892678398574e-13,4.625892678398574e-13,4.625892678398574e-13,4.625892678398574e-13
2022-01-15 03:55:00+00:00,3.7848212823261056e-13,3.7848212823261056e-13,3.7848212823261056e-13,3.7848212823261056e-13
2022-01-15 04:00:00+00:00,3.096671958266813e-13,3.096671958266813e-13,3.096671958266813e-13,3.096671958266813e-13
2022-01-15 04:05:00+00:00,2.533640693127392e-13,2.533640693127392e-13,2.533640693127392e-13,2.533640693127392e-13
2022-01-15 04:10:00+00:00,2.072978748922411e-13,2.072978748922411e-13,2.072978748922411e-13,2.072978748922411e-13
2022-01-15 04:15:00+00:00,1.6960735218456086e-13,1.6960735218456086e-13,1.6960735218456086e-13,1.6960735218456086e-13
2022-01-15 04:20:00+00:00,1.3876965178736794e-13,1.3876965178736794e-13,1.3876965178736794e-13,1.3876965178736794e-13
2022-01-15 04:25:00+00:00,1.135388060078465e-13,1.135388060078465e-13,1.135388060078465e-13,1.135388060078465e-13
2022-01-15 04:30:00+00:00,9.289538673369258e-14,9.289538673369258e-14,9.289538673369258e-14,9.289538673369258e-14
2022-01-15 04:35:00+00:00,7.600531641847572e-14,7.600531641847572e-14,7.600531641847572e-14,7.600531641847572e-14
2022-01-15 04:40:00+00:00,6.218616797875286e-14,6.218616797875286e-14,6.218616797875286e-14,6.218616797875286e-14
2022-01-15 04:45:00+00:00,5.087959198261597e-14,5.087959198261597e-14,5.087959198261597e-14,5.087959198261597e-14
2022-01-15 04:50:00+00:00,4.162875707668579e-14,4.162875707668579e-14,4.162875707668579e-14,4.162875707668579e-14
2022-01-15 04:55:00+00:00,3.405989215365201e-14,3.405989215365201e-14,3.405989215365201e-14,3.405989215365201e-14
2022-01-15 05:00:00+00:00,2.7867184489351638e-14,2.7867184489351638e-14,2.7867184489351638e-14,2.7867184489351638e-14
2022-01-15 05:05:00+00:00,2.2800423673105883e-14,2.2800423673105883e-14,2.2800423673105883e-14,2.2800423673105883e-14
2022-01-15 05:10:00+00:00,1.8654892096177538e-14,1.8654892096177538e-14,1.8654892096177538e-14,1.8654892096177538e-14
2022-01-15 05:15:00+00:00,1.526309353323617e-14,1.526309353323617e-14,1.526309353323617e-14,1.526309353323617e-14
2022-01-15 05:20:00+00:00,1.2487985618102318e-14,1.2487985618102318e-14,1.2487985618102318e-14,1.2487985618102318e-14
2022-01-15 05:25:00+00:00,1.0217442778447349e-14,1.0217442778447349e-14,1.0217442778447349e-14,1.0217442778447349e-14
2022-01-15 05:30:00+00:00,8.359725909638739e-15,8.359725909638739e-15,8.359725909638739e-15,8.359725909638739e-15
2022-01-15 05:35:00+00:00,6.839775744249876e-15,6.839775744249876e-15,6.839775744249876e-15,6.839775744249876e-15
2022-01-15 05:40:00+00:00,5.5961801543862616e-15,5.5961801543862616e-15,5.5961801543862616e-15,5.5961801543862616e-15
2022-01-15 05:45:00+00:00,4.578692853588759e-15,4.578692853588759e-15,4.578692853588759e-15,4.578692853588759e-15
2022-01-15 05:50:00+00:00,3.746203243845348e-15,3.746203243845348e-15,3.746203243845348e-15,3.746203243845348e-15
2022-01-15 05:55:00+00:00,3.065075381328011e-15,3.065075381328011e-15,3.065075381328011e-15,3.065075381328011e-15
2022-01-15 06:00:00+00:00,2.5077889483592812e-15,2.5077889483592812e-15,2.5077889483592812e-15,2.5077889483592812e-15
2022-01-15 06:05:00+00:00,2.051827321384866e-15,2.051827321384866e-15,2.051827321384866e-15,2.051827321384866e-15
2022-01-15 06:10:00+00:00,1.678767808405799e-15,1.678767808405799e-15,1.678767808405799e-15,1.678767808405799e-15
2022-01-15 06:15:00+00:00,1.3735372977865625e-15,1.3735372977865625e-15,1.3735372977865625e-15,1.3735372977865625e-15
2022-01-15 06:20:00+00:00,1.1238032436435512e-15,1.1238032436435512e-15,1.1238032436435512e-15,1.1238032436435512e-15
2022-01-15 06:25:00+00:00,9.194753811629052e-16,9.194753811629052e-16,9.194753811629052e-16,9.194753811629052e-16
2022-01-15 06:30:00+00:00,7.52298039133286e-16,7.52298039133286e-16,7.52298039133286e-16,7.52298039133286e-16
2022-01-15 06:35:00+00:00,6.155165774726885e-16,6.155165774726885e-16,6.155165774726885e-16,6.155165774726885e-16
2022-01-15 06:40:00+00:00,5.036044724776542e-16,5.036044724776542e-16,5.036044724776542e-16,5.036044724776542e-16
2022-01-15 06:45:00+00:00,4.1204002293626245e-16,4.1204002293626245e-16,4.1204002293626245e-16,4.1204002293626245e-16
2022-01-15 06:50:00+00:00,3.371236551296692e-16,3.371236551296692e-16,3.371236551296692e-16,3.371236551296692e-16
2022-01-15 06:55:00+00:00,2.7582844510609294e-16,2.7582844510609294e-16,2.7582844510609294e-16,2.7582844510609294e-16
2022-01-15 07:00:00+00:00,2.2567781872316694e-16,2.2567781872316694e-16,2.2567781872316694e-16,2.2567781872316694e-16
2022-01-15 07:05:00+00:00,1.8464548804622746e-16,1.8464548804622746e-16,1.8464548804622746e-16,1.8464548804622746e-16
2022-01-15 07:10:00+00:00,1.5107358112873152e-16,1.5107358112873152e-16,1.5107358112873152e-16,1.5107358112873152e-16
2022-01-15 07:15:00+00:00,1.2360565728714397e-16,1.2360565728714397e-16,1.2360565728714397e-16,1.2360565728714397e-16
2022-01-15 07:20:00+00:00,1.0113190141675417e-16,1.0113190141675417e-16,1.0113190141675417e-16,1.0113190141675417e-16
2022-01-15 07:25:00+00:00,8.27442829773443e-17,8.27442829773443e-17,8.27442829773443e-17,8.27442829773443e-17
2022-01-15 07:30:00+00:00,0.28409090909090934,0.28409090909090934,0.28409090909090934,0.28409090909090934
2022-01-15 07:35:00+00:00,0.857438016528926,0.857438016528926,0.857438016528926,0.857438016528926
2022-01-15 07:40:00+00:00,1.5561585354705485,1.7257067529214067,1.700360329272415,1.5561585354705485
2022-01-15 07:45:00+00:00,2.477913052387133,2.477913052387133,2.477913052387133,2.477913052387133
2022-01-15 07:50:00+00:00,3.2546561337712916,3.2546561337712916,3.2546561337712916,3.2546561337712916
2022-01-15 07:55:00+00:00,3.9956077144928184,4.007498741440482,4.006894174654804,3.9956077144928184
2022-01-15 08:00:00+00:00,4.852274440726894,4.872890061726519,4.872573338628995,4.852274440726894
2022-01-15 08:05:00+00:00,5.816108383805108,5.841332833240698,5.841877417189832,5.816108383805108
2022-01-15 08:10:00+00:00,6.8674586282482775,6.894285492610605,6.895898813324892,6.8674586282482775
2022-01-15 08:15:00+00:00,8.130144524848404,8.151711608828304,8.153877334529035,8.130144524848404
2022-01-15 08:20:00+00:00,9.591034270610901,9.59874319131602,9.599842322861116,9.591034270610901
2022-01-15 08:25:00+00:00,11.192921275924965,11.192921275924965,11.192921275924965,11.192921275924965
2022-01-15 08:30:00+00:00,12.726026498484064,12.726026498484064,12.726026498484064,12.726026498484064
2022-01-15 08:35:00+00:00,14.173567135123328,14.173567135123328,14.173567135123328,14.173567135123328
2022-01-15 08:40:00+00:00,15.539736746919088,15.539736746919088,15.539736746919088,15.539736746919088
2022-01-15 08:45:00+00:00,17.293875520206527,17.293875520206527,17.293875520206527,17.293875520206527
2022-01-15 08:50:00+00:00,19.456352698350795,19.456352698350795,19.456352698350795,19.456352698350795
2022-01-15 08:55:00+00:00,21.941561298650647,21.941561298650647,21.941561298650647,21.941561298650647
2022-01-15 09:00:00+00:00,25.179459244350532,25.179459244350532,25.179459244350532,25.179459244350532
2022-01-15 09:05:00+00:00,29.112739381741353,29.112739381741353,29.112739381741353,29.112739381741353
2022-01-15 09:10:00+00:00,33.61496858506111,33.61496858506111,33.61496858506111,33.61496858506111
2022-01-15 09:15:00+00:00,38.17361066050455,38.17361066050455,38.17361066050455,38.17361066050455
2022-01-15 09:20:00+00:00,40.21340227526092,42.51434742476896,44.5481353646467,40.21340227526092
2022-01-15 09:25:00+00:00,43.742373204229644,46.81754003260284,49.82351064143863,43.742373204229644
2022-01-15 09:30:00+00:00,47.04987864429256,50.998588008269664,55.25991213417851,47.04987864429256
2022-01-15 09:35:00+00:00,50.13801674665493,55.03832547304187,60.87004103682449,50.13801674665493
2022-01-15 09:40:00+00:00,53.00745773935252,58.916009921811074,66.66571362140263,53.00745773935252
2022-01-15 09:45:00+00:00,55.375845549646804,62.0384380063323,71.66908498457073,55.375845549646804
2022-01-15 09:50:00+00:00,57.33877775554405,64.45192333343455,75.78865363781728,57.33877775554405
2022-01-15 09:55:00+00:00,59.007359798395285,66.30668036260501,79.14662736766866,59.007359798395285
2022-01-15 10:00:00+00:00,60.6313109835004,68.11091605922934,82.65559306872093,60.6313109835004
2022-01-15 10:05:00+00:00,62.22754423658924,69.9076300526169,86.45382919588886,62.22754423658924
2022-01-15 10:10:00+00:00,63.77499092267459,71.66062979516718,90.53810994302458,63.77499092267459
2022-01-15 10:15:00+00:00,65.17457930574136,73.13785695766214,94.39946981974731,65.17457930574136
2022-01-15 10:20:00+00:00,66.43183341585757,74.33708691897687,97.98869168483857,66.43183341585757
2022-01-15 10:25:00+00:00,67.5654266133469,75.29432700152115,101.35952830446811,67.5654266133469
2022-01-15 10:30:00+00:00,68.28570618484467,75.26403352658505,101.98790112007735,68.28570618484467
2022-01-15 10:35:00+00:00,68.55485763114622,74.3681045429309,99.8844520044666,68.55485763114622
2022-01-15 10:40:00+00:00,68.2963660455447,72.79383666262989,95.6918201823235,68.2963660455447
2022-01-15 10:45:00+00:00,67.96881250729763,71.45665722484206,92.37723339672827,67.96881250729763
2022-01-15 10:50:00+00:00,67.7437933265632,70.4781696398843,90.20891617627622,67.7437933265632
2022-01-15 10:55:00+00:00,67.65049144109402,69.7924517467224,88.93849757225765,67.65049144109402
2022-01-15 11:00:00+00:00,67.3291628560876,68.90702185196946,87.15501942134259,67.3291628560876
2022-01-15 11:05:00+00:00,66.71829981102843,67.77564229780474,84.75992704619145,66.71829981102843
2022-01-15 11:10:00+00:00,65.83159380092623,66.43762381798493,81.92216343340142,65.83159380092623
2022-01-15 11:15:00+00:00,66.0637571363937,66.33777078542919,82.42666440392239,66.0637571363937
2022-01-15 11:20:00+00:00,67.40767679189302,67.40767679189302,86.38828572361692,67.48665430320736
2022-01-15 11:25:00+00:00,69.35131767158686,69.35131767158686,93.46861583055413,69.95596144777669
2022-01-15 11:30:00+00:00,70.63115447446124,70.63115447446124,99.8062085347883,71.97313884252016
