,m3,temp_to,temp_return,MWh,delta_MWh,delta_m3
2022-01-03 19:00:00+00:00,33330.12,73.0,34.4,1273.86,0.029999999999972715,0.7099999999991269
2022-01-03 19:05:00+00:00,33330.84,72.9,34.4,1273.89,0.03000000000020009,0.7199999999938882
2022-01-03 19:10:00+00:00,33331.55,72.7,34.4,1273.92,0.029999999999972715,0.7100000000064028
2022-01-03 19:15:00+00:00,33331.55,72.7,34.4,1273.92,0.0,0.0
2022-01-03 19:20:00+00:00,33331.55,72.7,34.4,1273.92,0.0,0.0
2022-01-03 19:25:00+00:00,33331.55,72.7,34.4,1273.92,0.0,0.0
2022-01-03 19:30:00+00:00,33331.55,72.7,34.4,1273.92,0.0,0.0
2022-01-03 19:35:00+00:00,33331.55,72.7,34.4,1273.92,0.0,0.0
2022-01-03 19:40:00+00:00,33331.59,72.7,34.4,1273.92,0.0,0.03999999999359716
2022-01-03 19:45:00+00:00,33332.03,72.8,35.0,1273.94,0.01999999999998181,0.4400000000023283
2022-01-03 19:50:00+00:00,33332.48,72.8,35.5,1273.96,0.01999999999998181,0.4500000000043656
2022-01-03 19:55:00+00:00,33332.92,72.9,36.1,1273.98,0.01999999999998181,0.43999999999505235
2022-01-03 20:00:00+00:00,33333.37,72.9,36.6,1274.0,0.01999999999998181,0.4500000000043656
2022-01-03 20:05:00+00:00,33333.82,73.0,37.2,1274.02,0.01999999999998181,0.4499999999970896
2022-01-03 20:10:00+00:00,33334.19,73.0,37.6,1274.03,0.009999999999990905,0.37000000000261934
2022-01-03 20:15:00+00:00,33334.19,73.0,37.6,1274.03,0.0,0.0
2022-01-03 20:20:00+00:00,33334.19,73.0,37.6,1274.03,0.0,0.0
2022-01-03 20:25:00+00:00,33334.19,73.0,37.6,1274.03,0.0,0.0
2022-01-03 20:30:00+00:00,33334.19,73.0,37.6,1274.03,0.0,0.0
2022-01-03 20:35:00+00:00,33334.19,73.0,37.6,1274.03,0.0,0.0
2022-01-03 20:40:00+00:00,33334.28,73.0,37.6,1274.04,0.009999999999990905,0.08999999999650754
2022-01-03 20:45:00+00:00,33334.68,73.2,37.6,1274.05,0.009999999999990905,0.4000000000014552
2022-01-03 20:50:00+00:00,33335.08,73.3,37.5,1274.07,0.01999999999998181,0.4000000000014552
2022-01-03 20:55:00+00:00,33335.47,73.5,37.5,1274.08,0.009999999999990905,0.3899999999994179
2022-01-03 21:00:00+00:00,33335.87,73.6,37.4,1274.1,0.01999999999998181,0.4000000000014552
2022-01-03 21:05:00+00:00,33336.27,73.8,37.4,1274.12,0.01999999999998181,0.39999999999417923
2022-01-03 21:10:00+00:00,33336.54,73.9,37.3,1274.13,0.010000000000218279,0.27000000000407454
2022-01-03 21:15:00+00:00,33336.54,73.9,37.3,1274.13,0.0,0.0
2022-01-03 21:20:00+00:00,33336.54,73.9,37.3,1274.13,0.0,0.0
2022-01-03 21:25:00+00:00,33336.54,73.9,37.3,1274.13,0.0,0.0
2022-01-03 21:30:00+00:00,33336.54,73.9,37.3,1274.13,0.0,0.0
2022-01-03 21:35:00+00:00,33336.54,73.9,37.3,1274.13,0.0,0.0
2022-01-03 21:40:00+00:00,33336.69,73.9,37.3,1274.14,0.009999999999990905,0.1500000000014552
2022-01-03 21:45:00+00:00,33337.1,73.9,37.3,1274.15,0.009999999999990905,0.4099999999962165
2022-01-03 21:50:00+00:00,33337.5,73.9,37.2,1274.17,0.01999999999998181,0.4000000000014552
2022-01-03 21:55:00+00:00,33337.91,73.9,37.2,1274.19,0.01999999999998181,0.41000000000349246
2022-01-03 22:00:00+00:00,33338.31,73.9,37.2,1274.2,0.009999999999990905,0.39999999999417923
2022-01-03 22:05:00+00:00,33338.72,73.9,37.2,1274.22,0.01999999999998181,0.41000000000349246
2022-01-03 22:10:00+00:00,33338.94,73.9,37.2,1274.23,0.009999999999990905,0.22000000000116415
2022-01-03 22:15:00+00:00,33338.94,73.9,37.2,1274.23,0.0,0.0
2022-01-03 22:20:00+00:00,33338.94,73.9,37.2,1274.23,0.0,0.0
2022-01-03 22:25:00+00:00,33338.94,73.9,37.2,1274.23,0.0,0.0
2022-01-03 22:30:00+00:00,33338.94,73.9,37.2,1274.23,0.0,0.0
2022-01-03 22:35:00+00:00,33338.94,73.9,37.2,1274.23,0.0,0.0
2022-01-03 22:40:00+00:00,33339.16,73.8,37.2,1274.24,0.009999999999990905,0.22000000000116415
2022-01-03 22:45:00+00:00,33339.58,73.7,37.2,1274.26,0.01999999999998181,0.41999999999825377
2022-01-03 22:50:00+00:00,33340.0,73.5,37.2,1274.28,0.01999999999998181,0.41999999999825377
2022-01-03 22:55:00+00:00,33340.42,73.4,37.2,1274.29,0.009999999999990905,0.41999999999825377
2022-01-03 23:00:00+00:00,33340.84,73.2,37.2,1274.31,0.01999999999998181,0.41999999999825377
2022-01-03 23:05:00+00:00,33341.26,73.1,37.2,1274.33,0.01999999999998181,0.42000000000552973
2022-01-03 23:10:00+00:00,33341.43,73.0,37.2,1274.33,0.0,0.16999999999825377
2022-01-03 23:15:00+00:00,33341.43,73.0,37.2,1274.33,0.0,0.0
2022-01-03 23:20:00+00:00,33341.43,73.0,37.2,1274.33,0.0,0.0
2022-01-03 23:25:00+00:00,33341.43,73.0,37.2,1274.33,0.0,0.0
2022-01-03 23:30:00+00:00,33341.43,73.0,37.2,1274.33,0.0,0.0
2022-01-03 23:35:00+00:00,33341.43,73.0,37.2,1274.33,0.0,0.0
2022-01-03 23:40:00+00:00,33341.72,73.0,37.2,1274.35,0.01999999999998181,0.2900000000008731
2022-01-03 23:45:00+00:00,33342.14,73.0,37.2,1274.36,0.009999999999990905,0.41999999999825377
2022-01-03 23:50:00+00:00,33342.56,72.9,37.3,1274.38,0.020000000000209184,0.41999999999825377
2022-01-03 23:55:00+00:00,33342.99,72.9,37.3,1274.4,0.01999999999998181,0.43000000000029104
2022-01-04 00:00:00+00:00,33343.41,72.9,37.3,1274.41,0.009999999999990905,0.42000000000552973
2022-01-04 00:05:00+00:00,33343.83,72.9,37.4,1274.43,0.01999999999998181,0.41999999999825377
2022-01-04 00:10:00+00:00,33343.94,72.8,37.4,1274.44,0.009999999999990905,0.11000000000058208
2022-01-04 00:15:00+00:00,33343.94,72.8,37.4,1274.44,0.0,0.0
2022-01-04 00:20:00+00:00,33343.94,72.8,37.4,1274.44,0.0,0.0
2022-01-04 00:25:00+00:00,33343.94,72.8,37.4,1274.44,0.0,0.0
2022-01-04 00:30:00+00:00,33343.94,72.8,37.4,1274.44,0.0,0.0
2022-01-04 00:35:00+00:00,33343.94,72.8,37.4,1274.44,0.0,0.0
2022-01-04 00:40:00+00:00,33344.31,72.8,37.4,1274.45,0.009999999999990905,0.3699999999953434
2022-01-04 00:45:00+00:00,33344.77,72.7,37.5,1274.47,0.01999999999998181,0.4599999999991269
2022-01-04 00:50:00+00:00,33345.23,72.6,37.5,1274.49,0.01999999999998181,0.46000000000640284
2022-01-04 00:55:00+00:00,33345.69,72.5,37.6,1274.51,0.01999999999998181,0.4599999999991269
2022-01-04 01:00:00+00:00,33346.15,72.4,37.6,1274.53,0.01999999999998181,0.4599999999991269
2022-01-04 01:05:00+00:00,33346.61,72.3,37.7,1274.54,0.009999999999990905,0.4599999999991269
2022-01-04 01:10:00+00:00,33346.66,72.3,37.7,1274.54,0.0,0.05000000000291038
2022-01-04 01:15:00+00:00,33346.66,72.3,37.7,1274.54,0.0,0.0
2022-01-04 01:20:00+00:00,33346.66,72.3,37.7,1274.54,0.0,0.0
2022-01-04 01:25:00+00:00,33346.66,72.3,37.7,1274.54,0.0,0.0
2022-01-04 01:30:00+00:00,33346.66,72.3,37.7,1274.54,0.0,0.0
2022-01-04 01:35:00+00:00,33346.66,72.3,37.7,1274.54,0.0,0.0
2022-01-04 01:40:00+00:00,33347.13,72.4,38.0,1274.56,0.01999999999998181,0.4699999999938882
2022-01-04 01:45:00+00:00,33347.62,72.6,38.3,1274.58,0.01999999999998181,0.4900000000052387
2022-01-04 01:50:00+00:00,33348.1,72.7,38.6,1274.6,0.01999999999998181,0.47999999999592546
2022-01-04 01:55:00+00:00,33348.59,72.9,38.9,1274.62,0.01999999999998181,0.48999999999796273
2022-01-04 02:00:00+00:00,33349.07,73.1,39.2,1274.64,0.020000000000209184,0.4800000000032014
2022-01-04 02:05:00+00:00,33349.54,73.2,39.5,1274.66,0.01999999999998181,0.47000000000116415
2022-01-04 02:10:00+00:00,33349.54,73.2,39.5,1274.66,0.0,0.0
2022-01-04 02:15:00+00:00,33349.54,73.2,39.5,1274.66,0.0,0.0
2022-01-04 02:20:00+00:00,33349.54,73.2,39.5,1274.66,0.0,0.0
2022-01-04 02:25:00+00:00,33349.54,73.2,39.5,1274.66,0.0,0.0
2022-01-04 02:30:00+00:00,33349.54,73.2,39.5,1274.66,0.0,0.0
2022-01-04 02:35:00+00:00,33349.61,73.2,39.5,1274.66,0.0,0.06999999999970896
2022-01-04 02:40:00+00:00,33350.2,73.4,39.8,1274.68,0.01999999999998181,0.5899999999965075
2022-01-04 02:45:00+00:00,33350.79,73.5,40.0,1274.71,0.029999999999972715,0.5900000000037835
2022-01-04 02:50:00+00:00,33351.38,73.7,40.3,1274.73,0.01999999999998181,0.5899999999965075
2022-01-04 02:55:00+00:00,33351.96,73.8,40.5,1274.75,0.01999999999998181,0.5800000000017462
2022-01-04 03:00:00+00:00,33352.55,73.9,40.8,1274.78,0.029999999999972715,0.5900000000037835
2022-01-04 03:05:00+00:00,33353.03,74.1,41.0,1274.79,0.009999999999990905,0.47999999999592546
2022-01-04 03:10:00+00:00,33353.03,74.1,41.0,1274.79,0.0,0.0
2022-01-04 03:15:00+00:00,33353.03,74.1,41.0,1274.79,0.0,0.0
2022-01-04 03:20:00+00:00,33353.03,74.1,41.0,1274.79,0.0,0.0
2022-01-04 03:25:00+00:00,33353.03,74.1,41.0,1274.79,0.0,0.0
2022-01-04 03:30:00+00:00,33353.03,74.1,41.0,1274.79,0.0,0.0
2022-01-04 03:35:00+00:00,33353.22,74.1,40.9,1274.8,0.009999999999990905,0.1900000000023283
2022-01-04 03:40:00+00:00,33353.95,74.4,40.4,1274.83,0.029999999999972715,0.7299999999959255
2022-01-04 03:45:00+00:00,33354.67,74.6,39.9,1274.86,0.029999999999972715,0.7200000000011642
2022-01-04 03:50:00+00:00,33355.4,74.8,39.4,1274.89,0.03000000000020009,0.7300000000032014
2022-01-04 03:55:00+00:00,33356.13,75.1,38.9,1274.92,0.029999999999972715,0.7299999999959255
2022-01-04 04:00:00+00:00,33356.85,75.3,38.4,1274.95,0.029999999999972715,0.7200000000011642
2022-01-04 04:05:00+00:00,33357.34,75.5,38.0,1274.97,0.01999999999998181,0.48999999999796273
2022-01-04 04:10:00+00:00,33357.34,75.5,38.0,1274.97,0.0,0.0
2022-01-04 04:15:00+00:00,33357.34,75.5,38.0,1274.97,0.0,0.0
2022-01-04 04:20:00+00:00,33357.34,75.5,38.0,1274.97,0.0,0.0
2022-01-04 04:25:00+00:00,33357.34,75.5,38.0,1274.97,0.0,0.0
2022-01-04 04:30:00+00:00,33357.34,75.5,38.0,1274.97,0.0,0.0
2022-01-04 04:35:00+00:00,33357.74,75.5,38.0,1274.99,0.01999999999998181,0.4000000000014552
2022-01-04 04:40:00+00:00,33358.7,75.6,38.0,1275.03,0.03999999999996362,0.9599999999991269
2022-01-04 04:45:00+00:00,33359.66,75.7,38.0,1275.07,0.03999999999996362,0.9600000000064028
2022-01-04 04:50:00+00:00,33360.62,75.8,38.0,1275.11,0.03999999999996362,0.9599999999991269
2022-01-04 04:55:00+00:00,33361.58,75.9,38.0,1275.15,0.040000000000190994,0.9599999999991269
2022-01-04 05:00:00+00:00,33362.55,75.9,37.9,1275.19,0.03999999999996362,0.9700000000011642
2022-01-04 05:05:00+00:00,33363.04,76.0,37.9,1275.21,0.01999999999998181,0.48999999999796273
2022-01-04 05:10:00+00:00,33363.04,76.0,37.9,1275.21,0.0,0.0
2022-01-04 05:15:00+00:00,33363.04,76.0,37.9,1275.21,0.0,0.0
2022-01-04 05:20:00+00:00,33363.04,76.0,37.9,1275.21,0.0,0.0
2022-01-04 05:25:00+00:00,33363.04,76.0,37.9,1275.21,0.0,0.0
2022-01-04 05:30:00+00:00,33363.04,76.0,37.9,1275.21,0.0,0.0
2022-01-04 05:35:00+00:00,33363.63,76.2,37.9,1275.24,0.029999999999972715,0.5899999999965075
2022-01-04 05:40:00+00:00,33364.69,76.7,37.8,1275.29,0.049999999999954525,1.0600000000049477
2022-01-04 05:45:00+00:00,33365.74,77.2,37.7,1275.34,0.049999999999954525,1.0499999999956344
2022-01-04 05:50:00+00:00,33366.8,77.6,37.7,1275.39,0.0500000000001819,1.0600000000049477
2022-01-04 05:55:00+00:00,33367.85,78.1,37.6,1275.44,0.049999999999954525,1.0499999999956344
2022-01-04 06:00:00+00:00,33368.91,78.6,37.5,1275.48,0.03999999999996362,1.0600000000049477
2022-01-04 06:05:00+00:00,33369.3,78.8,37.5,1275.5,0.01999999999998181,0.3899999999994179
2022-01-04 06:10:00+00:00,33369.3,78.8,37.5,1275.5,0.0,0.0
2022-01-04 06:15:00+00:00,33369.3,78.8,37.5,1275.5,0.0,0.0
2022-01-04 06:20:00+00:00,33369.3,78.8,37.5,1275.5,0.0,0.0
2022-01-04 06:25:00+00:00,33369.3,78.8,37.5,1275.5,0.0,0.0
2022-01-04 06:30:00+00:00,33369.3,78.8,37.5,1275.5,0.0,0.0
2022-01-04 06:35:00+00:00,33369.95,78.6,37.5,1275.53,0.029999999999972715,0.6499999999941792
2022-01-04 06:40:00+00:00,33370.86,78.4,37.4,1275.58,0.049999999999954525,0.9100000000034925
2022-01-04 06:45:00+00:00,33371.78,78.2,37.4,1275.62,0.03999999999996362,0.9199999999982538
2022-01-04 06:50:00+00:00,33372.69,78.0,37.4,1275.66,0.040000000000190994,0.9100000000034925
2022-01-04 06:55:00+00:00,33373.6,77.8,37.3,1275.71,0.049999999999954525,0.9099999999962165
2022-01-04 07:00:00+00:00,33374.52,77.6,37.3,1275.75,0.03999999999996362,0.9199999999982538
2022-01-04 07:05:00+00:00,33374.72,77.6,37.3,1275.76,0.009999999999990905,0.20000000000436557
2022-01-04 07:10:00+00:00,33374.72,77.6,37.3,1275.76,0.0,0.0
2022-01-04 07:15:00+00:00,33374.72,77.6,37.3,1275.76,0.0,0.0
2022-01-04 07:20:00+00:00,33374.72,77.6,37.3,1275.76,0.0,0.0
2022-01-04 07:25:00+00:00,33374.72,77.6,37.3,1275.76,0.0,0.0
2022-01-04 07:30:00+00:00,33374.72,77.6,37.3,1275.76,0.0,0.0
2022-01-04 07:35:00+00:00,33375.56,77.8,37.2,1275.8,0.03999999999996362,0.8399999999965075
2022-01-04 07:40:00+00:00,33376.54,78.2,37.1,1275.85,0.049999999999954525,0.9800000000032014
2022-01-04 07:45:00+00:00,33377.52,78.5,36.9,1275.9,0.0500000000001819,0.9799999999959255
2022-01-04 07:50:00+00:00,33378.5,78.8,36.8,1275.94,0.03999999999996362,0.9800000000032014
2022-01-04 07:55:00+00:00,33379.48,79.1,36.7,1275.99,0.049999999999954525,0.9800000000032014
2022-01-04 08:00:00+00:00,33380.46,79.4,36.5,1276.04,0.049999999999954525,0.9799999999959255
2022-01-04 08:05:00+00:00,33380.53,79.5,36.5,1276.04,0.0,0.06999999999970896
2022-01-04 08:10:00+00:00,33380.53,79.5,36.5,1276.04,0.0,0.0
2022-01-04 08:15:00+00:00,33380.53,79.5,36.5,1276.04,0.0,0.0
2022-01-04 08:20:00+00:00,33380.53,79.5,36.5,1276.04,0.0,0.0
2022-01-04 08:25:00+00:00,33380.53,79.5,36.5,1276.04,0.0,0.0
2022-01-04 08:30:00+00:00,33380.53,79.5,36.5,1276.04,0.0,0.0
2022-01-04 08:35:00+00:00,33380.53,79.5,36.5,1276.04,0.0,0.0
2022-01-04 08:40:00+00:00,33380.53,79.5,36.5,1276.04,0.0,0.0
2022-01-04 08:45:00+00:00,33380.53,79.5,36.5,1276.04,0.0,0.0
2022-01-04 08:50:00+00:00,33380.53,79.5,36.5,1276.04,0.0,0.0
2022-01-04 08:55:00+00:00,33380.53,79.5,36.5,1276.04,0.0,0.0
2022-01-04 09:00:00+00:00,33380.6,79.5,36.6,1276.04,0.0,0.06999999999970896
2022-01-04 09:05:00+00:00,33381.51,79.7,42.6,1276.09,0.049999999999954525,0.9100000000034925
2022-01-04 09:10:00+00:00,33382.42,79.9,48.6,1276.13,0.040000000000190994,0.9099999999962165
2022-01-04 09:15:00+00:00,33383.34,80.1,54.6,1276.18,0.049999999999954525,0.9199999999982538
2022-01-04 09:20:00+00:00,33384.25,80.3,60.5,1276.22,0.03999999999996362,0.9100000000034925
2022-01-04 09:25:00+00:00,33385.16,80.6,66.5,1276.27,0.049999999999954525,0.9100000000034925
2022-01-04 09:30:00+00:00,33385.95,80.7,71.8,1276.31,0.03999999999996362,0.7899999999935972
2022-01-04 09:35:00+00:00,33385.95,80.7,71.8,1276.31,0.0,0.0
2022-01-04 09:40:00+00:00,33385.95,80.7,71.8,1276.31,0.0,0.0
2022-01-04 09:45:00+00:00,33385.95,80.7,71.8,1276.31,0.0,0.0
2022-01-04 09:50:00+00:00,33385.95,80.7,71.8,1276.31,0.0,0.0
2022-01-04 09:55:00+00:00,33385.95,80.7,71.8,1276.31,0.0,0.0
2022-01-04 10:00:00+00:00,33386.04,80.8,70.8,1276.31,0.0,0.0900000000037835
2022-01-04 10:05:00+00:00,33386.46,80.9,64.5,1276.33,0.01999999999998181,0.41999999999825377
2022-01-04 10:10:00+00:00,33386.87,81.1,58.3,1276.35,0.01999999999998181,0.41000000000349246
2022-01-04 10:15:00+00:00,33387.29,81.2,52.0,1276.37,0.01999999999998181,0.41999999999825377
2022-01-04 10:20:00+00:00,33387.7,81.4,45.8,1276.39,0.020000000000209184,0.4099999999962165
2022-01-04 10:25:00+00:00,33388.12,81.5,39.5,1276.41,0.01999999999998181,0.42000000000552973
2022-01-04 10:30:00+00:00,33388.41,81.6,34.8,1276.43,0.01999999999998181,0.2900000000008731
2022-01-04 10:35:00+00:00,33388.41,81.6,34.8,1276.43,0.0,0.0
2022-01-04 10:40:00+00:00,33388.41,81.6,34.8,1276.43,0.0,0.0
2022-01-04 10:45:00+00:00,33388.41,81.6,34.8,1276.43,0.0,0.0
2022-01-04 10:50:00+00:00,33388.41,81.6,34.8,1276.43,0.0,0.0
2022-01-04 10:55:00+00:00,33388.41,81.6,34.8,1276.43,0.0,0.0
2022-01-04 11:00:00+00:00,33388.83,81.7,35.2,1276.45,0.01999999999998181,0.41999999999825377
2022-01-04 11:05:00+00:00,33389.97,81.8,36.3,1276.5,0.049999999999954525,1.139999999999418
2022-01-04 11:10:00+00:00,33391.11,81.9,37.5,1276.55,0.049999999999954525,1.139999999999418
2022-01-04 11:15:00+00:00,33392.25,82.1,38.6,1276.61,0.05999999999994543,1.139999999999418
2022-01-04 11:20:00+00:00,33393.39,82.2,39.8,1276.66,0.0500000000001819,1.139999999999418
2022-01-04 11:25:00+00:00,33394.53,82.4,41.0,1276.71,0.049999999999954525,1.139999999999418
2022-01-04 11:30:00+00:00,33395.17,82.4,41.7,1276.74,0.029999999999972715,0.6399999999994179
2022-01-04 11:35:00+00:00,33395.17,82.4,41.7,1276.74,0.0,0.0
2022-01-04 11:40:00+00:00,33395.17,82.4,41.7,1276.74,0.0,0.0
2022-01-04 11:45:00+00:00,33395.17,82.4,41.7,1276.74,0.0,0.0
2022-01-04 11:50:00+00:00,33395.17,82.4,41.7,1276.74,0.0,0.0
2022-01-04 11:55:00+00:00,33395.17,82.4,41.7,1276.74,0.0,0.0
2022-01-04 12:00:00+00:00,33395.75,82.3,41.4,1276.77,0.029999999999972715,0.5800000000017462
2022-01-04 12:05:00+00:00,33396.88,82.0,40.7,1276.83,0.05999999999994543,1.1299999999973807
2022-01-04 12:10:00+00:00,33398.0,81.6,40.0,1276.88,0.0500000000001819,1.1200000000026193
2022-01-04 12:15:00+00:00,33399.13,81.3,39.4,1276.94,0.05999999999994543,1.1299999999973807
2022-01-04 12:20:00+00:00,33400.26,81.0,38.7,1276.99,0.049999999999954525,1.1300000000046566
2022-01-04 12:25:00+00:00,33401.38,80.7,38.1,1277.04,0.049999999999954525,1.1199999999953434
2022-01-04 12:30:00+00:00,33401.84,80.5,37.8,1277.07,0.029999999999972715,0.4599999999991269
2022-01-04 12:35:00+00:00,33401.84,80.5,37.8,1277.07,0.0,0.0
2022-01-04 12:40:00+00:00,33401.84,80.5,37.8,1277.07,0.0,0.0
2022-01-04 12:45:00+00:00,33401.84,80.5,37.8,1277.07,0.0,0.0
2022-01-04 12:50:00+00:00,33401.84,80.5,37.8,1277.07,0.0,0.0
2022-01-04 12:55:00+00:00,33401.84,80.5,37.8,1277.07,0.0,0.0
2022-01-04 13:00:00+00:00,33402.61,80.2,37.6,1277.1,0.029999999999972715,0.7700000000040745
2022-01-04 13:05:00+00:00,33403.78,79.8,37.3,1277.16,0.060000000000172804,1.1699999999982538
2022-01-04 13:10:00+00:00,33404.95,79.4,37.1,1277.22,0.05999999999994543,1.1699999999982538
2022-01-04 13:15:00+00:00,33406.12,79.0,36.8,1277.27,0.049999999999954525,1.1700000000055297
2022-01-04 13:20:00+00:00,33407.29,78.6,36.5,1277.33,0.05999999999994543,1.1699999999982538
2022-01-04 13:25:00+00:00,33408.46,78.2,36.2,1277.39,0.060000000000172804,1.1699999999982538
2022-01-04 13:30:00+00:00,33408.76,78.0,36.2,1277.4,0.009999999999990905,0.3000000000029104
2022-01-04 13:35:00+00:00,33408.76,78.0,36.2,1277.4,0.0,0.0
2022-01-04 13:40:00+00:00,33408.76,78.0,36.2,1277.4,0.0,0.0
2022-01-04 13:45:00+00:00,33408.76,78.0,36.2,1277.4,0.0,0.0
2022-01-04 13:50:00+00:00,33408.76,78.0,36.2,1277.4,0.0,0.0
2022-01-04 13:55:00+00:00,33408.76,78.0,36.2,1277.4,0.0,0.0
2022-01-04 14:00:00+00:00,33409.64,77.8,36.0,1277.44,0.03999999999996362,0.8799999999973807
2022-01-04 14:05:00+00:00,33410.73,77.5,35.8,1277.5,0.05999999999994543,1.0900000000037835
2022-01-04 14:10:00+00:00,33411.82,77.1,35.6,1277.55,0.049999999999954525,1.0899999999965075
2022-01-04 14:15:00+00:00,33412.91,76.8,35.3,1277.6,0.049999999999954525,1.0900000000037835
2022-01-04 14:20:00+00:00,33414.0,76.5,35.1,1277.66,0.060000000000172804,1.0899999999965075
2022-01-04 14:25:00+00:00,33415.09,76.2,34.9,1277.71,0.049999999999954525,1.0899999999965075
2022-01-04 14:30:00+00:00,33415.22,76.1,34.9,1277.71,0.0,0.1300000000046566
2022-01-04 14:35:00+00:00,33415.22,76.1,34.9,1277.71,0.0,0.0
2022-01-04 14:40:00+00:00,33415.22,76.1,34.9,1277.71,0.0,0.0
2022-01-04 14:45:00+00:00,33415.22,76.1,34.9,1277.71,0.0,0.0
2022-01-04 14:50:00+00:00,33415.22,76.1,34.9,1277.71,0.0,0.0
2022-01-04 14:55:00+00:00,33415.22,76.1,34.9,1277.71,0.0,0.0
2022-01-04 15:00:00+00:00,33416.19,76.1,34.8,1277.76,0.049999999999954525,0.9700000000011642
2022-01-04 15:05:00+00:00,33417.19,76.1,34.7,1277.81,0.049999999999954525,1.0
2022-01-04 15:10:00+00:00,33418.2,76.0,34.7,1277.86,0.049999999999954525,1.0099999999947613
2022-01-04 15:15:00+00:00,33419.2,76.0,34.6,1277.91,0.0500000000001819,1.0
2022-01-04 15:20:00+00:00,33420.21,76.0,34.5,1277.96,0.049999999999954525,1.0100000000020373
2022-01-04 15:25:00+00:00,33421.18,76.0,34.5,1278.0,0.03999999999996362,0.9700000000011642
2022-01-04 15:30:00+00:00,33421.18,76.0,34.5,1278.0,0.0,0.0
2022-01-04 15:35:00+00:00,33421.18,76.0,34.5,1278.0,0.0,0.0
2022-01-04 15:40:00+00:00,33421.18,76.0,34.5,1278.0,0.0,0.0
2022-01-04 15:45:00+00:00,33421.18,76.0,34.5,1278.0,0.0,0.0
2022-01-04 15:50:00+00:00,33421.18,76.0,34.5,1278.0,0.0,0.0
2022-01-04 15:55:00+00:00,33421.29,76.0,34.5,1278.01,0.009999999999990905,0.11000000000058208
2022-01-04 16:00:00+00:00,33422.32,75.9,34.5,1278.06,0.049999999999954525,1.0299999999988358
2022-01-04 16:05:00+00:00,33423.35,75.8,34.4,1278.11,0.049999999999954525,1.0299999999988358
2022-01-04 16:10:00+00:00,33424.38,75.7,34.4,1278.16,0.0500000000001819,1.0299999999988358
2022-01-04 16:15:00+00:00,33425.41,75.6,34.4,1278.21,0.049999999999954525,1.0300000000061118
2022-01-04 16:20:00+00:00,33426.44,75.5,34.4,1278.25,0.03999999999996362,1.0299999999988358
2022-01-04 16:25:00+00:00,33427.29,75.4,34.4,1278.29,0.03999999999996362,0.8499999999985448
2022-01-04 16:30:00+00:00,33427.29,75.4,34.4,1278.29,0.0,0.0
2022-01-04 16:35:00+00:00,33427.29,75.4,34.4,1278.29,0.0,0.0
2022-01-04 16:40:00+00:00,33427.29,75.4,34.4,1278.29,0.0,0.0
2022-01-04 16:45:00+00:00,33427.29,75.4,34.4,1278.29,0.0,0.0
2022-01-04 16:50:00+00:00,33427.29,75.4,34.4,1278.29,0.0,0.0
2022-01-04 16:55:00+00:00,33427.55,75.4,34.4,1278.31,0.01999999999998181,0.26000000000203727
2022-01-04 17:00:00+00:00,33428.56,75.1,34.3,1278.35,0.03999999999996362,1.0099999999947613
2022-01-04 17:05:00+00:00,33429.57,74.9,34.2,1278.4,0.0500000000001819,1.0100000000020373
2022-01-04 17:10:00+00:00,33430.58,74.6,34.1,1278.45,0.049999999999954525,1.0100000000020373
2022-01-04 17:15:00+00:00,33431.59,74.4,34.0,1278.5,0.049999999999954525,1.0099999999947613
2022-01-04 17:20:00+00:00,33432.6,74.2,34.0,1278.54,0.03999999999996362,1.0100000000020373
2022-01-04 17:25:00+00:00,33433.28,74.0,33.9,1278.57,0.029999999999972715,0.680000000000291
2022-01-04 17:30:00+00:00,33433.28,74.0,33.9,1278.57,0.0,0.0
2022-01-04 17:35:00+00:00,33433.28,74.0,33.9,1278.57,0.0,0.0
2022-01-04 17:40:00+00:00,33433.28,74.0,33.9,1278.57,0.0,0.0
2022-01-04 17:45:00+00:00,33433.28,74.0,33.9,1278.57,0.0,0.0
2022-01-04 17:50:00+00:00,33433.28,74.0,33.9,1278.57,0.0,0.0
2022-01-04 17:55:00+00:00,33433.74,73.9,34.0,1278.6,0.029999999999972715,0.4599999999991269
2022-01-04 18:00:00+00:00,33434.88,73.8,34.2,1278.65,0.0500000000001819,1.139999999999418
2022-01-04 18:05:00+00:00,33436.03,73.6,34.4,1278.7,0.049999999999954525,1.1500000000014552
2022-01-04 18:10:00+00:00,33437.17,73.4,34.6,1278.75,0.049999999999954525,1.139999999999418
2022-01-04 18:15:00+00:00,33438.31,73.3,34.9,1278.8,0.049999999999954525,1.139999999999418
2022-01-04 18:20:00+00:00,33439.46,73.1,35.1,1278.85,0.049999999999954525,1.1500000000014552
2022-01-04 18:25:00+00:00,33440.06,73.0,35.2,1278.88,0.03000000000020009,0.5999999999985448
2022-01-04 18:30:00+00:00,33440.06,73.0,35.2,1278.88,0.0,0.0
2022-01-04 18:35:00+00:00,33440.06,73.0,35.2,1278.88,0.0,0.0
2022-01-04 18:40:00+00:00,33440.06,73.0,35.2,1278.88,0.0,0.0
2022-01-04 18:45:00+00:00,33440.06,73.0,35.2,1278.88,0.0,0.0
2022-01-04 18:50:00+00:00,33440.06,73.0,35.2,1278.88,0.0,0.0
2022-01-04 18:55:00+00:00,33440.81,73.2,35.7,1278.91,0.029999999999972715,0.75
